,budget,genre,id,imdb_id,overview,original_title,popularity,revenue,release_date,title,year,is_winner
228,1800000,Crime,968,tt0072890,A man robs a bank to pay for his lover's operation; it turns into a hostage situation and a media circus.,Dog Day Afternoon,7.530126,46665856,8/11/1975,Dog Day Afternoon,1975,FALSE
229,1800000,Drama,968,tt0072890,A man robs a bank to pay for his lover's operation; it turns into a hostage situation and a media circus.,Dog Day Afternoon,7.530126,46665856,8/11/1975,Dog Day Afternoon,1975,FALSE
230,1800000,Thriller,968,tt0072890,A man robs a bank to pay for his lover's operation; it turns into a hostage situation and a media circus.,Dog Day Afternoon,7.530126,46665856,8/11/1975,Dog Day Afternoon,1975,FALSE
353,7000000,Horror,578,tt0073195,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",Jaws,19.726114,470654000,6/18/1975,Jaws,1975,FALSE
354,7000000,Thriller,578,tt0073195,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",Jaws,19.726114,470654000,6/18/1975,Jaws,1975,FALSE
355,7000000,Adventure,578,tt0073195,"An insatiable great white shark terrorizes the townspeople of Amity Island, The police chief, an oceanographer and a grizzled shark hunter seek to destroy the bloodthirsty beast.",Jaws,19.726114,470654000,6/18/1975,Jaws,1975,FALSE
463,2200000,Drama,3121,tt0073440,This movie tells the intersecting stories of various people connected to the music business in Nashville. Barbara Jean is the reigning queen of Nashville but is near collapse. Linnea and Delbert Reese have a shaky marriage and 2 deaf children. Opal is a British journalist touring the area. These and other stories come together in a dramatic climax.,Nashville,9.042678,0,6/11/1975,Nashville,1975,FALSE
464,2200000,Music,3121,tt0073440,This movie tells the intersecting stories of various people connected to the music business in Nashville. Barbara Jean is the reigning queen of Nashville but is near collapse. Linnea and Delbert Reese have a shaky marriage and 2 deaf children. Opal is a British journalist touring the area. These and other stories come together in a dramatic climax.,Nashville,9.042678,0,6/11/1975,Nashville,1975,FALSE
158,6000000,Crime,829,tt0071315,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",Chinatown,12.29227,3.00E+07,6/20/1974,Chinatown,1974,FALSE
159,6000000,Drama,829,tt0071315,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",Chinatown,12.29227,3.00E+07,6/20/1974,Chinatown,1974,FALSE
160,6000000,Mystery,829,tt0071315,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",Chinatown,12.29227,3.00E+07,6/20/1974,Chinatown,1974,FALSE
161,6000000,Thriller,829,tt0071315,"Private eye Jake Gittes lives off the murky moral climate of sunbaked, pre-World War II Southern California. Hired by a beautiful socialite to investigate her husband's extra-marital affair, Gittes is swept into a maelstrom of double dealings and deadly deceits, uncovering a web of personal and political scandals that come crashing together.",Chinatown,12.29227,3.00E+07,6/20/1974,Chinatown,1974,FALSE
383,0,Drama,27094,tt0071746,"The story of acerbic 1960s comic Lenny Bruce, whose groundbreaking, no-holds-barred style and social commentary was often deemed by the Establisment as too obscene for the public.",Lenny,7.285627,0,11/10/1974,Lenny,1974,FALSE
574,1600000,Crime,592,tt0071360,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger.",The Conversation,13.245638,4420000,4/7/1974,The Conversation,1974,FALSE
575,1600000,Drama,592,tt0071360,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger.",The Conversation,13.245638,4420000,4/7/1974,The Conversation,1974,FALSE
576,1600000,Mystery,592,tt0071360,"Surveillance expert Harry Caul (Gene Hackman) is hired by a mysterious client's brusque aide (Harrison Ford) to tail a young couple, Mark (Frederic Forrest) and Ann (Cindy Williams). Tracking the pair through San Francisco's Union Square, Caul and his associate Stan (John Cazale) manage to record a cryptic conversation between them. Tormented by memories of a previous case that ended badly, Caul becomes obsessed with the resulting tape, trying to determine if the couple are in danger.",The Conversation,13.245638,4420000,4/7/1974,The Conversation,1974,FALSE
720,14000000,Action,5919,tt0072308,"At the opening party of a colossal - but poorly constructed - office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.",The Towering Inferno,7.469056,1.16E+08,12/14/1974,The Towering Inferno,1974,FALSE
721,14000000,Thriller,5919,tt0072308,"At the opening party of a colossal - but poorly constructed - office building, a massive fire breaks out that threatens to destroy the tower and everyone in it.",The Towering Inferno,7.469056,1.16E+08,12/14/1974,The Towering Inferno,1974,FALSE
712,5500000,Comedy,9277,tt0070735,Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,The Sting,12.016821,159616327,12/25/1973,The Sting,1973,TRUE
713,5500000,Crime,9277,tt0070735,Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,The Sting,12.016821,159616327,12/25/1973,The Sting,1973,TRUE
714,5500000,Drama,9277,tt0070735,Set in the 1930's this intricate caper deals with an ambitious small-time crook and a veteran con man who seek revenge on a vicious crime lord who murdered one of their gang.,The Sting,12.016821,159616327,12/25/1973,The Sting,1973,TRUE
26,0,Comedy,42458,tt0070819,"Steve, a happily married American man living in London meets Vicki, an English divorc??e and run off to Marbella for a rollicking week of sex. They then return to London to set up a cozy menage, despite the fact that he loves his wife and children, and now realize that he and Vicki have also fallen in love.",A Touch of Class,1.11576,0,1/1/1973,A Touch of Class,1973,FALSE
27,0,Romance,42458,tt0070819,"Steve, a happily married American man living in London meets Vicki, an English divorc??e and run off to Marbella for a rollicking week of sex. They then return to London to set up a cozy menage, despite the fact that he loves his wife and children, and now realize that he and Vicki have also fallen in love.",A Touch of Class,1.11576,0,1/1/1973,A Touch of Class,1973,FALSE
47,777000,Comedy,838,tt0069704,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.,American Graffiti,9.188584,1.40E+08,8/1/1973,American Graffiti,1973,FALSE
48,777000,Drama,838,tt0069704,A couple of high school graduates spend one final night cruising the strip with their buddies before they go off to college.,American Graffiti,9.188584,1.40E+08,8/1/1973,American Graffiti,1973,FALSE
188,0,Drama,10238,tt0069467,"When a woman dying of cancer in turn-of-the century Sweden is visited by her two sisters, long repressed feelings between the siblings rise to the surface.",Viskningar och rop,9.983092,0,12/21/1972,Cries and Whispers,1973,FALSE
604,8000000,Drama,9552,tt0070047,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",The Exorcist,12.137595,441306145,12/26/1973,The Exorcist,1973,FALSE
605,8000000,Horror,9552,tt0070047,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",The Exorcist,12.137595,441306145,12/26/1973,The Exorcist,1973,FALSE
606,8000000,Thriller,9552,tt0070047,"12-year-old Regan MacNeil begins to adapt an explicit new personality as strange events befall the local area of Georgetown. Her mother becomes torn between science and superstition in a desperate bid to save her daughter, and ultimately turns to her last hope: Father Damien Karras, a troubled priest who is struggling with his own faith.",The Exorcist,12.137595,441306145,12/26/1973,The Exorcist,1973,FALSE
617,6000000,Drama,238,tt0068646,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",The Godfather,41.109264,245066411,3/14/1972,The Godfather,1972,TRUE
618,6000000,Crime,238,tt0068646,"Spanning the years 1945 to 1955, a chronicle of the fictional Italian-American Corleone crime family. When organized crime family patriarch, Vito Corleone barely survives an attempt on his life, his youngest son, Michael steps in to take care of the would-be killers, launching a campaign of bloody revenge.",The Godfather,41.109264,245066411,3/14/1972,The Godfather,1972,TRUE
139,6000000,Drama,10784,tt0068327,"Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force.",Cabaret,10.82887,0,2/13/1972,Cabaret,1972,FALSE
140,6000000,Music,10784,tt0068327,"Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force.",Cabaret,10.82887,0,2/13/1972,Cabaret,1972,FALSE
141,6000000,Romance,10784,tt0068327,"Inside the Kit Kat Club of 1931 Berlin, starry-eyed singer Sally Bowles and an impish emcee sound the clarion call to decadent fun, while outside a certain political party grows into a brutal force.",Cabaret,10.82887,0,2/13/1972,Cabaret,1972,FALSE
210,2000000,Drama,10669,tt0068473,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.",Deliverance,8.476681,46122355,7/30/1972,Deliverance,1972,FALSE
211,2000000,Adventure,10669,tt0068473,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.",Deliverance,8.476681,46122355,7/30/1972,Deliverance,1972,FALSE
212,2000000,Thriller,10669,tt0068473,"Intent on seeing the Cahulawassee River before it's turned into one huge lake, outdoor fanatic Lewis Medlock takes his friends on a river-rafting trip they'll never forget into the dangerous American back-country.",Deliverance,8.476681,46122355,7/30/1972,Deliverance,1972,FALSE
545,0,Drama,42489,tt0069303,"The Morgans, a loving and strong family of Black sharecroppers in Louisiana in 1933, face a serious family crisis when the husband and father, Nathan Lee Morgan, is convicted of a petty crime and sent to a prison camp. After some weeks or months, the wife and mother, Rebecca Morgan, sends the oldest son, who is about 11 years old, to visit his father at the camp. The trip becomes something of an odyssey for the boy. During the journey he stays a little while with a dedicated Black schoolteacher.",Sounder,0.684483,0,9/24/1972,Sounder,1972,FALSE
599,0,Adventure,40732,tt0067919,"In the middle of the 19th century, Kristina and Karl-Oskar live in a small rural village in Smaaland (southern Sweden). They get married and try to make a living on a small spot of land. However, the small size of their land, the infertile soil, and some bad harvests makes it tough. One of their children even starve to death. Thus, they decide to emigrate to the U.S. They meet a group of farmers with their families planing the emigration under the leadership of a banned priest. They sell everything and embark for the U.S. The journey on the sailing ship is long and tedious. Some of the emigrants will never reach the New World.",Utvandrarna,2.392021,0,3/8/1971,The Emigrants,1972,FALSE
600,0,Drama,40732,tt0067919,"In the middle of the 19th century, Kristina and Karl-Oskar live in a small rural village in Smaaland (southern Sweden). They get married and try to make a living on a small spot of land. However, the small size of their land, the infertile soil, and some bad harvests makes it tough. One of their children even starve to death. Thus, they decide to emigrate to the U.S. They meet a group of farmers with their families planing the emigration under the leadership of a banned priest. They sell everything and embark for the U.S. The journey on the sailing ship is long and tedious. Some of the emigrants will never reach the New World.",Utvandrarna,2.392021,0,3/8/1971,The Emigrants,1972,FALSE
608,1800000,Action,1051,tt0067116,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,The French Connection,6.694959,41158757,10/9/1971,The French Connection,1971,TRUE
609,1800000,Crime,1051,tt0067116,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,The French Connection,6.694959,41158757,10/9/1971,The French Connection,1971,TRUE
610,1800000,Thriller,1051,tt0067116,Tough narcotics detective 'Popeye' Doyle is in hot pursuit of a suave French drug dealer who may be the key to a huge heroin-smuggling operation.,The French Connection,6.694959,41158757,10/9/1971,The French Connection,1971,TRUE
8,2200000,Science Fiction,185,tt0066921,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets.",A Clockwork Orange,17.112594,26589000,12/18/1971,A Clockwork Orange,1971,FALSE
9,2200000,Drama,185,tt0066921,"Demonic gang-leader Alex goes on the spree of rape, mugging and murder with his pack of ""droogs"". But he's a boy who also likes Beethoven's Ninth and a bit of ""the old in-out, in-out"". He later finds himself at the mercy of the state and its brainwashing experiment designed to take violence off the streets.",A Clockwork Orange,17.112594,26589000,12/18/1971,A Clockwork Orange,1971,FALSE
254,9000000,Drama,14811,tt0067093,"This lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the-century Czarist Russia. Nominated for eight Academy Awards.",Fiddler on the Roof,9.227244,83304330,11/3/1971,Fiddler on the Roof,1971,FALSE
255,9000000,Romance,14811,tt0067093,"This lavishly produced and critically acclaimed screen adaptation of the international stage sensation tells the life-affirming story of Tevye (Topol), a poor milkman whose love, pride and faith help him face the oppression of turn-of-the-century Czarist Russia. Nominated for eight Academy Awards.",Fiddler on the Roof,9.227244,83304330,11/3/1971,Fiddler on the Roof,1971,FALSE
468,0,Romance,38646,tt0067483,"Biography of the last Russian Monarch, Tsar Nicholas II and his Tsarina, Alexandra.Czar Nicholas II, the inept monarch of Russia, insensitive to the needs of his people, is overthrown and exiled to Siberia with his family.",Nicholas and Alexandra,1.952752,0,11/29/1971,Nicholas and Alexandra,1971,FALSE
469,0,Drama,38646,tt0067483,"Biography of the last Russian Monarch, Tsar Nicholas II and his Tsarina, Alexandra.Czar Nicholas II, the inept monarch of Russia, insensitive to the needs of his people, is overthrown and exiled to Siberia with his family.",Nicholas and Alexandra,1.952752,0,11/29/1971,Nicholas and Alexandra,1971,FALSE
470,0,War,38646,tt0067483,"Biography of the last Russian Monarch, Tsar Nicholas II and his Tsarina, Alexandra.Czar Nicholas II, the inept monarch of Russia, insensitive to the needs of his people, is overthrown and exiled to Siberia with his family.",Nicholas and Alexandra,1.952752,0,11/29/1971,Nicholas and Alexandra,1971,FALSE
650,1300000,Drama,25188,tt0067328,The coming of age of a youth named Sonny in a small Texas town in the 1950s.,The Last Picture Show,5.961382,29133000,10/3/1971,The Last Picture Show,1971,FALSE
481,12000000,Drama,11202,tt0066206,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",Patton,14.382289,89800000,1/25/1970,Patton,1970,TRUE
482,12000000,History,11202,tt0066206,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",Patton,14.382289,89800000,1/25/1970,Patton,1970,TRUE
483,12000000,War,11202,tt0066206,"""Patton"" tells the tale of General George S. Patton, famous tank commander of World War II. The film begins with patton's career in North Africa and progresses through the invasion of Germany and the fall of the Third Reich. Side plots also speak of Patton's numerous faults such his temper and habit towards insubordination.",Patton,14.382289,89800000,1/25/1970,Patton,1970,TRUE
28,10000000,Action,10671,tt0065377,"Melodrama about a bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.",Airport,7.873018,100489151,3/5/1970,Airport,1970,FALSE
29,10000000,Drama,10671,tt0065377,"Melodrama about a bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.",Airport,7.873018,100489151,3/5/1970,Airport,1970,FALSE
30,10000000,Thriller,10671,tt0065377,"Melodrama about a bomber on board an airplane, an airport almost closed by snow, and various personal problems of the people involved.",Airport,7.873018,100489151,3/5/1970,Airport,1970,FALSE
259,0,Drama,26617,tt0065724,"A drop-out from upper-class America picks up work along the way on oil-rigs when his life isn't spent in a squalid succession of bars, motels, and other points of interest.",Five Easy Pieces,9.721297,0,9/12/1970,Five Easy Pieces,1970,FALSE
404,2200000,Drama,9062,tt0066011,"Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.",Love Story,6.127903,136400000,12/16/1970,Love Story,1970,FALSE
405,2200000,Romance,9062,tt0066011,"Harvard Law student Oliver Barrett IV and music student Jennifer Cavilleri share a chemistry they cannot deny - and a love they cannot ignore. Despite their opposite backgrounds, the young couple put their hearts on the line for each other. When they marry, Oliver's wealthy father threatens to disown him. Jenny tries to reconcile the Barrett men, but to no avail.",Love Story,6.127903,136400000,12/16/1970,Love Story,1970,FALSE
406,3500000,Comedy,651,tt0066026,"One of the world's most acclaimed comedies, MASH focuses on three Korean War Army surgeons brilliantly brought to life by Donald Sutherland, Tom Skerritt and Elliott Gould. Though highly skilled and deeply dedicated, they adopt a hilarious, lunatic lifestyle as an antidote to the tragedies of their Mobile Army Surgical Hospital, and in the process infuriate Army bureaucrats. Robert Duvall, Gary Burghoff and Sally Kellerman co-star as a sanctimonious Major, an other-worldly Corporal, and a self-righteous yet lusty nurse.",M*A*S*H,7.701349,81600000,1/24/1970,M*A*S*H,1970,FALSE
407,3500000,Drama,651,tt0066026,"One of the world's most acclaimed comedies, MASH focuses on three Korean War Army surgeons brilliantly brought to life by Donald Sutherland, Tom Skerritt and Elliott Gould. Though highly skilled and deeply dedicated, they adopt a hilarious, lunatic lifestyle as an antidote to the tragedies of their Mobile Army Surgical Hospital, and in the process infuriate Army bureaucrats. Robert Duvall, Gary Burghoff and Sally Kellerman co-star as a sanctimonious Major, an other-worldly Corporal, and a self-righteous yet lusty nurse.",M*A*S*H,7.701349,81600000,1/24/1970,M*A*S*H,1970,FALSE
408,3500000,War,651,tt0066026,"One of the world's most acclaimed comedies, MASH focuses on three Korean War Army surgeons brilliantly brought to life by Donald Sutherland, Tom Skerritt and Elliott Gould. Though highly skilled and deeply dedicated, they adopt a hilarious, lunatic lifestyle as an antidote to the tragedies of their Mobile Army Surgical Hospital, and in the process infuriate Army bureaucrats. Robert Duvall, Gary Burghoff and Sally Kellerman co-star as a sanctimonious Major, an other-worldly Corporal, and a self-righteous yet lusty nurse.",M*A*S*H,7.701349,81600000,1/24/1970,M*A*S*H,1970,FALSE
421,3600000,Drama,3116,tt0064665,A naive male prostitute and his sickly friend struggle to survive on the streets of New York City.,Midnight Cowboy,10.579988,44785053,5/25/1969,Midnight Cowboy,1969,TRUE
60,0,Drama,22522,tt0064030,"Henry VIII of England discards one wife, Katharine of Aragon, who has failed to produce a male heir, in favor of the young and beautiful Anne Boleyn.",Anne of the Thousand Days,3.163027,0,12/18/1969,Anne of the Thousand Days,1969,FALSE
61,0,Romance,22522,tt0064030,"Henry VIII of England discards one wife, Katharine of Aragon, who has failed to produce a male heir, in favor of the young and beautiful Anne Boleyn.",Anne of the Thousand Days,3.163027,0,12/18/1969,Anne of the Thousand Days,1969,FALSE
62,0,History,22522,tt0064030,"Henry VIII of England discards one wife, Katharine of Aragon, who has failed to produce a male heir, in favor of the young and beautiful Anne Boleyn.",Anne of the Thousand Days,3.163027,0,12/18/1969,Anne of the Thousand Days,1969,FALSE
135,6000000,History,642,tt0064115,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",Butch Cassidy and the Sundance Kid,6.714577,102308889,9/23/1969,Butch Cassidy and the Sundance Kid,1969,FALSE
136,6000000,Drama,642,tt0064115,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",Butch Cassidy and the Sundance Kid,6.714577,102308889,9/23/1969,Butch Cassidy and the Sundance Kid,1969,FALSE
137,6000000,Western,642,tt0064115,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",Butch Cassidy and the Sundance Kid,6.714577,102308889,9/23/1969,Butch Cassidy and the Sundance Kid,1969,FALSE
138,6000000,Crime,642,tt0064115,"In late 1890s Wyoming, Butch Cassidy is the affable, clever and talkative leader of the outlaw Hole in the Wall Gang. His closest companion is the laconic dead-shot 'Sundance Kid'. As the west rapidly becomes civilized, the law finally catches up to Butch, Sundance and their gang.  Chased doggedly by a special posse, the two decide to make their way to South America in hopes of evading their pursuers once and for all.",Butch Cassidy and the Sundance Kid,6.714577,102308889,9/23/1969,Butch Cassidy and the Sundance Kid,1969,FALSE
319,24000000,Comedy,14030,tt0064418,"Matchmaker, Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City.","Hello, Dolly!",8.407519,33208099,12/12/1969,"Hello, Dolly!",1969,FALSE
320,24000000,Family,14030,tt0064418,"Matchmaker, Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City.","Hello, Dolly!",8.407519,33208099,12/12/1969,"Hello, Dolly!",1969,FALSE
321,24000000,Music,14030,tt0064418,"Matchmaker, Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City.","Hello, Dolly!",8.407519,33208099,12/12/1969,"Hello, Dolly!",1969,FALSE
322,24000000,Romance,14030,tt0064418,"Matchmaker, Dolly Levi takes a trip to Yonkers, New York to see the ""well-known unmarried half-a-millionaire,"" Horace Vandergelder. While there, she convinces him, his two stock clerks and his niece and her beau to go to New York City.","Hello, Dolly!",8.407519,33208099,12/12/1969,"Hello, Dolly!",1969,FALSE
781,0,Drama,2721,tt0065234,"Repression is the rule of the day in this film that skewers Greek governance of the 1960s. Z, a leftist rabble rouser, is killed in what appears to be a traffic accident. But given the political climate, the death of such a prominent activist raises troubling questions. Though it's too late to save Z's life, a postmortem examination suggests that the ruling party was behind his death. As the facts leak out, those who tell the truth pay the price for their honesty.",Z,11.943621,83305,2/26/1969,Z,1969,FALSE
782,0,History,2721,tt0065234,"Repression is the rule of the day in this film that skewers Greek governance of the 1960s. Z, a leftist rabble rouser, is killed in what appears to be a traffic accident. But given the political climate, the death of such a prominent activist raises troubling questions. Though it's too late to save Z's life, a postmortem examination suggests that the ruling party was behind his death. As the facts leak out, those who tell the truth pay the price for their honesty.",Z,11.943621,83305,2/26/1969,Z,1969,FALSE
783,0,Thriller,2721,tt0065234,"Repression is the rule of the day in this film that skewers Greek governance of the 1960s. Z, a leftist rabble rouser, is killed in what appears to be a traffic accident. But given the political climate, the death of such a prominent activist raises troubling questions. Though it's too late to save Z's life, a postmortem examination suggests that the ruling party was behind his death. As the facts leak out, those who tell the truth pay the price for their honesty.",Z,11.943621,83305,2/26/1969,Z,1969,FALSE
475,10000000,Drama,17917,tt0063385,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",Oliver!,8.630078,37402877,9/26/1968,Oliver!,1968,TRUE
476,10000000,Family,17917,tt0063385,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",Oliver!,8.630078,37402877,9/26/1968,Oliver!,1968,TRUE
477,10000000,Music,17917,tt0063385,"Musical adaptation of Charles Dickens' Oliver Twist, a classic tale of an orphan who runs away from the workhouse and joins up with a group of boys headed by the Artful Dodger and trained to be pickpockets by master thief Fagin.",Oliver!,8.630078,37402877,9/26/1968,Oliver!,1968,TRUE
268,14000000,Drama,16085,tt0062994,"The life of comedienne Fannie Brice, from her early days in the Jewish slums of the Lower East Side, to the height of her career with the Ziegfeld Follies, including her marriage to and eventual divorce from her first husband, Nick Arnstein.",Funny Girl,4.651946,52223306,9/19/1968,Funny Girl,1968,FALSE
269,14000000,Comedy,16085,tt0062994,"The life of comedienne Fannie Brice, from her early days in the Jewish slums of the Lower East Side, to the height of her career with the Ziegfeld Follies, including her marriage to and eventual divorce from her first husband, Nick Arnstein.",Funny Girl,4.651946,52223306,9/19/1968,Funny Girl,1968,FALSE
270,14000000,Music,16085,tt0062994,"The life of comedienne Fannie Brice, from her early days in the Jewish slums of the Lower East Side, to the height of her career with the Ziegfeld Follies, including her marriage to and eventual divorce from her first husband, Nick Arnstein.",Funny Girl,4.651946,52223306,9/19/1968,Funny Girl,1968,FALSE
271,14000000,Romance,16085,tt0062994,"The life of comedienne Fannie Brice, from her early days in the Jewish slums of the Lower East Side, to the height of her career with the Ziegfeld Follies, including her marriage to and eventual divorce from her first husband, Nick Arnstein.",Funny Girl,4.651946,52223306,9/19/1968,Funny Girl,1968,FALSE
498,0,Drama,42635,tt0063483,"Rachel is a 35 year old school teacher who has no man in her life and lives with her mother. When a man from the big city returns and asks her out, she begins to have to make decisions about her life and where she wants it to go.","Rachel, Rachel",1.464778,0,1/1/1968,"Rachel, Rachel",1968,FALSE
499,0,Romance,42635,tt0063483,"Rachel is a 35 year old school teacher who has no man in her life and lives with her mother. When a man from the big city returns and asks her out, she begins to have to make decisions about her life and where she wants it to go.","Rachel, Rachel",1.464778,0,1/1/1968,"Rachel, Rachel",1968,FALSE
509,0,Drama,6003,tt0063518,"Director Franco Zeffirelli's beloved version of one of the most well-known love stories in the English language. Romeo Montague and Juliet Capulet fall in love against the wishes of their feuding families. Driven by their passion, the young lovers defy their destiny and elope, only to suffer the ultimate tragedy.",Romeo and Juliet,6.99099,38901218,4/2/1968,Romeo and Juliet,1968,FALSE
510,0,Romance,6003,tt0063518,"Director Franco Zeffirelli's beloved version of one of the most well-known love stories in the English language. Romeo Montague and Juliet Capulet fall in love against the wishes of their feuding families. Driven by their passion, the young lovers defy their destiny and elope, only to suffer the ultimate tragedy.",Romeo and Juliet,6.99099,38901218,4/2/1968,Romeo and Juliet,1968,FALSE
651,0,Drama,18988,tt0063227,"1183 AD: King Henry II's three sons all want to inherit the throne, but he won't commit to a choice. They and his wife variously plot to force him.",The Lion in Winter,7.056355,0,1/1/1968,The Lion in Winter,1968,FALSE
